,Date,mean_hel,mean_rov,mean_tam,Consumption,mean_temp,workday,month,day,year,trend,l1,l2,log_consumption,l1_log,l2_log
244,2024-04-06,0.4083333333333334,-4.754166666666666,-2.120833333333333,214968.885,-2.1555555555555554,False,4,5,2024,244,236801.32999999996,229076.20500000002,12.278248575706483,12.374976798530268,12.34181000010551
245,2024-04-07,1.616666666666667,-6.4875,1.0208333333333333,219307.8025,-1.2833333333333332,False,4,6,2024,245,214968.885,236801.32999999996,12.298231512888425,12.278248575706483,12.374976798530268
246,2024-04-08,5.7,-1.1666666666666667,7.3875,216256.54,3.9736111111111114,True,4,0,2024,246,219307.8025,214968.885,12.28422066711139,12.298231512888425,12.278248575706483
247,2024-04-09,7.695833333333333,2.5875,6.833333333333333,210943.2225,5.705555555555556,True,4,1,2024,247,216256.54,219307.8025,12.259344288569894,12.28422066711139,12.298231512888425
248,2024-04-10,6.575,2.7083333333333335,9.020833333333334,223683.33000000002,6.101388888888889,True,4,2,2024,248,210943.2225,216256.54,12.317986625255823,12.259344288569894,12.28422066711139
249,2024-04-11,5.947826086956522,5.339130434782609,5.3,224374.7843478261,5.528985507246378,True,4,3,2024,249,223683.33000000002,210943.2225,12.321073077100325,12.317986625255823,12.259344288569894
250,2024-04-12,8.265217391304347,3.6,5.569565217391304,219792.91826086957,5.81159420289855,True,4,4,2024,250,224374.7843478261,223683.33000000002,12.300441101419283,12.321073077100325,12.317986625255823
251,2024-04-13,5.229166666666667,4.908333333333333,5.658333333333334,211578.3875,5.265277777777778,False,4,5,2024,251,219792.91826086957,224374.7843478261,12.262350835280984,12.300441101419283,12.321073077100325
252,2024-04-14,4.783333333333333,4.9875,4.554166666666666,210578.34,4.7749999999999995,False,4,6,2024,252,211578.3875,219792.91826086957,12.257613024389842,12.262350835280984,12.300441101419283
253,2024-04-15,6.316666666666666,3.7583333333333333,3.233333333333333,218365.0725,4.436111111111111,True,4,0,2024,253,210578.34,211578.3875,12.29392358561306,12.257613024389842,12.262350835280984
254,2024-04-16,4.5375,0.9083333333333333,1.9124999999999999,221642.315,2.4527777777777775,True,4,1,2024,254,218365.0725,210578.34,12.308820167792286,12.29392358561306,12.257613024389842
255,2024-04-17,3.4250000000000003,-1.3458333333333334,0.9166666666666666,228361.6775,0.998611111111111,True,4,2,2024,255,221642.315,218365.0725,12.338685955908632,12.308820167792286,12.29392358561306
256,2024-04-18,0.5208333333333334,-3.358333333333333,-0.6749999999999999,227796.02249999996,-1.1708333333333332,True,4,3,2024,256,228361.6775,221642.315,12.336205869351122,12.338685955908632,12.308820167792286
257,2024-04-19,-1.2347826086956524,-3.652173913043478,-2.2043478260869565,240460.30173913046,-2.363768115942029,True,4,4,2024,257,227796.02249999996,228361.6775,12.390310289369378,12.336205869351122,12.338685955908632
258,2024-04-20,-1.9375,-4.175,-4.620833333333333,238899.41249999998,-3.5777777777777775,False,4,5,2024,258,240460.30173913046,227796.02249999996,12.383797874122932,12.390310289369378,12.336205869351122
259,2024-04-21,-0.24583333333333335,-3.2624999999999997,-4.508333333333334,227872.0025,-2.672222222222222,False,4,6,2024,259,238899.41249999998,240460.30173913046,12.336539357752923,12.383797874122932,12.390310289369378
260,2024-04-22,-0.07916666666666668,-3.275,-3.845833333333333,240913.9075,-2.4,True,4,0,2024,260,227872.0025,238899.41249999998,12.392194918360396,12.336539357752923,12.383797874122932
261,2024-04-23,-0.4041666666666666,-3.1458333333333335,-1.9625000000000001,237107.5025,-1.8375000000000001,True,4,1,2024,261,240913.9075,227872.0025,12.37626891431964,12.392194918360396,12.336539357752923
262,2024-04-24,2.5124999999999997,2.025,0.7541666666666665,225644.6175,1.7638888888888886,True,4,2,2024,262,237107.5025,240913.9075,12.326716551658,12.37626891431964,12.392194918360396
263,2024-04-25,3.5500000000000003,1.9916666666666665,1.5208333333333333,224075.1275,2.3541666666666665,True,4,3,2024,263,225644.6175,237107.5025,12.319736665231314,12.326716551658,12.37626891431964
264,2024-04-26,3.6166666666666667,4.1499999999999995,1.7625,220074.65749999997,3.1763888888888885,True,4,4,2024,264,224075.1275,225644.6175,12.301722120040267,12.319736665231314,12.326716551658
265,2024-04-27,4.491304347826087,2.2695652173913046,3.5173913043478264,205637.8695652174,3.4260869565217393,False,4,5,2024,265,220074.65749999997,224075.1275,12.233871986094464,12.301722120040267,12.319736665231314
266,2024-04-28,6.670833333333333,2.470833333333333,4.991666666666666,199223.87,4.711111111111111,False,4,6,2024,266,205637.8695652174,220074.65749999997,12.202184446270945,12.233871986094464,12.301722120040267
267,2024-04-29,10.254166666666666,2.795833333333333,9.450000000000001,205772.97249999997,7.5,True,4,0,2024,267,199223.87,205637.8695652174,12.234528764797528,12.202184446270945,12.233871986094464
268,2024-04-30,11.304166666666667,2.5208333333333335,9.483333333333333,200188.22500000003,7.769444444444445,True,4,1,2024,268,205772.97249999997,199223.87,12.207013327949701,12.234528764797528,12.202184446270945
269,2024-05-01,10.460869565217392,5.165217391304347,7.565217391304348,192678.80347826084,7.730434782608696,False,5,2,2024,269,200188.22500000003,205772.97249999997,12.16877985083418,12.207013327949701,12.234528764797528
270,2024-05-02,10.1,4.695833333333334,8.179166666666667,195294.4,7.658333333333334,True,5,3,2024,270,192678.80347826084,200188.22500000003,12.182263442618543,12.16877985083418,12.207013327949701
271,2024-05-03,10.370833333333334,6.291666666666667,11.966666666666667,198814.0,9.543055555555556,True,5,4,2024,271,195294.4,192678.80347826084,12.200124993260271,12.182263442618543,12.16877985083418
272,2024-05-04,14.57391304347826,6.117391304347826,10.817391304347826,189618.56869565218,10.502898550724638,False,5,5,2024,272,198814.0,195294.4,12.15276980016613,12.200124993260271,12.182263442618543
273,2024-05-05,10.578260869565218,1.7043478260869567,6.108695652173913,194261.04000000004,6.130434782608696,False,5,6,2024,273,189618.56869565218,198814.0,12.176958100591738,12.15276980016613,12.200124993260271
274,2024-05-06,6.2956521739130435,1.452173913043478,4.291304347826087,208406.9347826087,4.01304347826087,True,5,0,2024,274,194261.04000000004,189618.56869565218,12.247247864615808,12.176958100591738,12.15276980016613
275,2024-05-07,5.791304347826086,1.065217391304348,2.6043478260869564,213176.4547826087,3.153623188405797,True,5,1,2024,275,208406.9347826087,194261.04000000004,12.269875527945397,12.247247864615808,12.176958100591738
276,2024-05-08,4.420833333333333,1.4958333333333333,2.8541666666666665,209998.1925,2.923611111111111,True,5,2,2024,276,213176.4547826087,208406.9347826087,12.254854202519708,12.269875527945397,12.247247864615808
277,2024-05-09,5.229166666666667,2.4791666666666665,5.116666666666666,211215.9225,4.2749999999999995,False,5,3,2024,277,209998.1925,213176.4547826087,12.260636218597513,12.254854202519708,12.269875527945397
278,2024-05-10,8.4375,2.1458333333333335,6.329166666666667,214361.95500000002,5.6375,True,5,4,2024,278,211215.9225,209998.1925,12.275421243738872,12.260636218597513,12.254854202519708
279,2024-05-11,10.129166666666666,6.104166666666667,6.866666666666667,198514.26499999998,7.7,False,5,5,2024,279,214361.95500000002,211215.9225,12.198616240507139,12.275421243738872,12.260636218597513
280,2024-05-12,9.533333333333333,6.054166666666667,7.270833333333333,191796.685,7.6194444444444445,False,5,6,2024,280,198514.26499999998,214361.95500000002,12.164191157653331,12.198616240507139,12.275421243738872
281,2024-05-13,12.145833333333334,9.4375,11.875,189205.71,11.152777777777779,True,5,0,2024,281,191796.685,198514.26499999998,12.150590114848534,12.164191157653331,12.198616240507139
282,2024-05-14,11.487499999999999,11.829166666666666,15.279166666666667,190251.6225,12.865277777777777,True,5,1,2024,282,189205.71,191796.685,12.156102803939866,12.150590114848534,12.164191157653331
283,2024-05-15,13.912500000000001,11.958333333333334,16.216666666666665,190772.4525,14.029166666666669,True,5,2,2024,283,190251.6225,189205.71,12.158836648641865,12.156102803939866,12.150590114848534
284,2024-05-16,17.029166666666665,10.104166666666666,16.454166666666666,191016.9475,14.529166666666667,True,5,3,2024,284,190772.4525,190251.6225,12.160117433458954,12.158836648641865,12.156102803939866
285,2024-05-17,17.421739130434784,12.92608695652174,17.230434782608697,192305.24608695653,15.859420289855073,True,5,4,2024,285,191016.9475,190772.4525,12.166839211948162,12.160117433458954,12.158836648641865
286,2024-05-18,14.5,16.3125,17.4375,181231.1825,16.083333333333332,False,5,5,2024,286,192305.24608695653,191016.9475,12.107528746637525,12.166839211948162,12.160117433458954
287,2024-05-19,15.791666666666666,11.429166666666667,17.0625,178151.7725,14.761111111111111,False,5,6,2024,287,181231.1825,192305.24608695653,12.090391120465261,12.107528746637525,12.166839211948162
288,2024-05-20,15.895833333333334,6.3875,11.5875,194963.42750000002,11.29027777777778,True,5,0,2024,288,178151.7725,181231.1825,12.180567268673892,12.090391120465261,12.107528746637525
289,2024-05-21,13.429166666666667,5.633333333333333,11.612499999999999,197468.8825,10.225,True,5,1,2024,289,194963.42750000002,178151.7725,12.193336293947887,12.180567268673892,12.090391120465261
290,2024-05-22,14.012500000000001,8.408333333333333,15.691666666666668,192990.35749999998,12.704166666666667,True,5,2,2024,290,197468.8825,194963.42750000002,12.170395505499027,12.193336293947887,12.180567268673892
291,2024-05-23,17.129166666666666,14.262500000000001,19.095833333333335,192393.1525,16.829166666666666,True,5,3,2024,291,192990.35749999998,197468.8825,12.167296226663566,12.170395505499027,12.193336293947887
292,2024-05-24,18.958333333333332,16.545833333333334,18.675,192327.665,18.05972222222222,True,5,4,2024,292,192393.1525,192990.35749999998,12.166955784984024,12.167296226663566,12.170395505499027
293,2024-05-25,20.070833333333333,10.641666666666667,17.587500000000002,179346.7225,16.099999999999998,False,5,5,2024,293,192327.665,192393.1525,12.097076208469504,12.166955784984024,12.167296226663566
294,2024-05-26,18.883333333333333,13.279166666666667,18.337500000000002,173915.6025,16.833333333333332,False,5,6,2024,294,179346.7225,192327.665,12.06632541742176,12.097076208469504,12.166955784984024
295,2024-05-27,19.520833333333332,18.520833333333332,19.808333333333334,188548.6975,19.28333333333333,True,5,0,2024,295,173915.6025,179346.7225,12.147111594680675,12.06632541742176,12.097076208469504
296,2024-05-28,20.583333333333332,18.712500000000002,21.504166666666666,184333.16,20.266666666666666,True,5,1,2024,296,188548.6975,173915.6025,12.124500051510422,12.147111594680675,12.06632541742176
297,2024-05-29,19.8125,19.066666666666666,21.55,185191.945,20.143055555555552,True,5,2,2024,297,184333.16,188548.6975,12.129148106727827,12.124500051510422,12.147111594680675
298,2024-05-30,19.733333333333334,16.900000000000002,20.254166666666666,184717.18,18.962500000000002,True,5,3,2024,298,185191.945,184333.16,12.126581177562777,12.129148106727827,12.124500051510422
299,2024-05-31,20.900000000000002,21.057894736842105,20.3,186205.78421052633,20.75263157894737,True,5,4,2024,299,184717.18,185191.945,12.134607707845976,12.126581177562777,12.129148106727827
300,2024-06-01,21.5,21.3625,22.920833333333334,179575.875,21.927777777777777,False,6,5,2024,300,186205.78421052633,184717.18,12.09835309954703,12.134607707845976,12.126581177562777
301,2024-06-02,20.18095238095238,19.261904761904763,20.014285714285716,173725.0914285714,19.81904761904762,False,6,6,2024,301,179575.875,186205.78421052633,12.06522939446572,12.09835309954703,12.134607707845976
302,2024-06-03,20.614285714285714,18.395238095238096,20.038095238095238,183583.2657142857,19.682539682539684,True,6,0,2024,302,173725.0914285714,179575.875,12.12042360766751,12.06522939446572,12.09835309954703
303,2024-06-04,20.08695652173913,16.09130434782609,19.37391304347826,189380.20173913043,18.51739130434783,True,6,1,2024,303,183583.2657142857,173725.0914285714,12.151511922797935,12.12042360766751,12.06522939446572
304,2024-06-05,18.539130434782606,18.36521739130435,18.273913043478263,192255.7260869565,18.39275362318841,True,6,2,2024,304,189380.20173913043,183583.2657142857,12.166581671511889,12.151511922797935,12.12042360766751
305,2024-06-06,16.570833333333333,18.7375,15.145833333333334,190405.57,16.818055555555556,True,6,3,2024,305,192255.7260869565,189380.20173913043,12.156911655113188,12.166581671511889,12.151511922797935
306,2024-06-07,15.039130434782608,13.304347826086957,13.682608695652174,187045.80782608694,14.008695652173913,True,6,4,2024,306,190405.57,192255.7260869565,12.139108827475349,12.156911655113188,12.166581671511889
307,2024-06-08,13.433333333333332,15.095833333333333,12.954166666666666,182274.4825,13.827777777777778,False,6,5,2024,307,187045.80782608694,190405.57,12.113268975553881,12.139108827475349,12.156911655113188
308,2024-06-09,13.320833333333333,14.275,12.0625,183828.15,13.219444444444443,False,6,6,2024,308,182274.4825,187045.80782608694,12.121756632780519,12.113268975553881,12.139108827475349
309,2024-06-10,12.291666666666666,12.033333333333333,11.408333333333333,194380.06,11.911111111111111,True,6,0,2024,309,183828.15,182274.4825,12.177570593731145,12.121756632780519,12.113268975553881
310,2024-06-11,13.695833333333333,12.6,12.125,194579.66,12.806944444444445,True,6,1,2024,310,194380.06,183828.15,12.178596921174618,12.177570593731145,12.121756632780519
311,2024-06-12,13.591304347826087,13.452173913043477,12.847826086956522,191673.56086956523,13.297101449275361,True,6,2,2024,311,194579.66,194380.06,12.163549000218735,12.178596921174618,12.177570593731145
312,2024-06-13,14.117391304347825,14.543478260869565,12.721739130434784,190631.06608695653,13.794202898550724,True,6,3,2024,312,191673.56086956523,194579.66,12.15809524793301,12.163549000218735,12.178596921174618
313,2024-06-14,14.3125,13.908333333333333,12.549999999999999,188575.06666666668,13.590277777777777,True,6,4,2024,313,190631.06608695653,191673.56086956523,12.147251438250427,12.15809524793301,12.163549000218735
314,2024-06-15,14.112499999999999,13.029166666666667,13.862499999999999,185117.66999999998,13.668055555555554,False,6,5,2024,314,188575.06666666668,190631.06608695653,12.12874695591787,12.147251438250427,12.15809524793301
315,2024-06-16,16.733333333333334,15.0875,16.233333333333334,178948.72,16.018055555555556,False,6,6,2024,315,185117.66999999998,188575.06666666668,12.094854563332602,12.12874695591787,12.147251438250427
316,2024-06-17,18.270833333333332,15.820833333333333,17.970833333333335,185663.9275,17.354166666666668,True,6,0,2024,316,178948.72,185117.66999999998,12.131693476990652,12.094854563332602,12.12874695591787
317,2024-06-18,16.962500000000002,17.441666666666666,16.725,184202.3825,17.043055555555558,True,6,1,2024,317,185663.9275,178948.72,12.123790337030227,12.131693476990652,12.094854563332602
318,2024-06-19,15.282608695652174,14.52608695652174,15.169565217391304,180756.36260869564,14.992753623188406,True,6,2,2024,318,184202.3825,185663.9275,12.104905340556074,12.123790337030227,12.131693476990652
319,2024-06-20,16.26521739130435,14.291304347826086,13.343478260869563,176472.81391304347,14.633333333333335,True,6,3,2024,319,180756.36260869564,184202.3825,12.080922114670548,12.104905340556074,12.123790337030227
320,2024-06-21,17.054166666666667,13.450000000000001,14.012500000000001,163480.6025,14.83888888888889,False,6,4,2024,320,176472.81391304347,180756.36260869564,12.004449623137534,12.080922114670548,12.104905340556074
321,2024-06-22,16.608333333333334,14.1875,15.975,156282.9825,15.590277777777779,False,6,5,2024,321,163480.6025,176472.81391304347,11.95942363332271,12.004449623137534,12.080922114670548
322,2024-06-23,18.133333333333333,16.308333333333334,18.4375,156372.185,17.626388888888886,False,6,6,2024,322,156282.9825,163480.6025,11.95999424600846,11.95942363332271,12.004449623137534
323,2024-06-24,18.916666666666668,16.5125,18.45,176256.78,17.959722222222222,True,6,0,2024,323,156372.185,156282.9825,12.079697188019743,11.95999424600846,11.95942363332271
324,2024-06-25,19.708333333333332,17.520833333333332,18.191666666666666,183130.60499999998,18.47361111111111,True,6,1,2024,324,176256.78,156372.185,12.117954865793601,12.079697188019743,11.95999424600846
325,2024-06-26,20.099999999999998,18.033333333333335,21.270833333333332,185832.384,19.80138888888889,True,6,2,2024,325,183130.60499999998,176256.78,12.132600385115074,12.117954865793601,12.079697188019743
326,2024-06-27,20.808333333333334,17.579166666666666,22.166666666666668,189394.5625,20.184722222222224,True,6,3,2024,326,185832.384,183130.60499999998,12.151587750240692,12.132600385115074,12.117954865793601
327,2024-06-28,22.178260869565218,22.139130434782608,24.073913043478264,192701.3347826087,22.797101449275363,True,6,4,2024,327,189394.5625,185832.384,12.168896781117486,12.151587750240692,12.132600385115074
328,2024-06-29,20.375,21.183333333333334,20.691666666666666,178368.20500000002,20.75,False,6,5,2024,328,192701.3347826087,189394.5625,12.091605260150253,12.168896781117486,12.151587750240692
329,2024-06-30,17.7625,16.787499999999998,16.983333333333334,171801.1775,17.177777777777777,False,6,6,2024,329,178368.20500000002,192701.3347826087,12.054093142408687,12.091605260150253,12.168896781117486
330,2024-07-01,18.16521739130435,15.608695652173912,15.660869565217391,188282.68695652176,16.478260869565215,True,7,0,2024,330,171801.1775,178368.20500000002,12.14569976648039,12.054093142408687,12.091605260150253
331,2024-07-02,17.845833333333335,15.133333333333333,16.125,188828.06,16.368055555555557,True,7,1,2024,331,188282.68695652176,171801.1775,12.148592144531607,12.14569976648039,12.054093142408687
332,2024-07-03,15.141666666666666,14.866666666666667,15.916666666666666,186818.8525,15.308333333333332,True,7,2,2024,332,188828.06,188282.68695652176,12.13789472313199,12.148592144531607,12.14569976648039
333,2024-07-04,16.675,17.258333333333333,16.3875,188794.6,16.773611111111112,True,7,3,2024,333,186818.8525,188828.06,12.148414930589587,12.13789472313199,12.148592144531607
334,2024-07-05,16.333333333333332,15.15,15.424999999999999,192315.3575,15.636111111111111,True,7,4,2024,334,188794.6,186818.8525,12.166891790582543,12.148414930589587,12.13789472313199
335,2024-07-06,14.445833333333333,15.479166666666666,14.604166666666666,181308.96,14.843055555555553,False,7,5,2024,335,192315.3575,188794.6,12.107957816371194,12.166891790582543,12.148414930589587
336,2024-07-07,16.734782608695653,13.847826086956522,16.347826086956523,181939.2913043478,15.643478260869566,False,7,6,2024,336,181308.96,192315.3575,12.111428346152174,12.107957816371194,12.166891790582543
337,2024-07-08,16.778260869565216,15.213043478260868,16.09130434782609,188776.0095652174,16.027536231884056,True,7,0,2024,337,181939.2913043478,181308.96,12.148316456638877,12.111428346152174,12.107957816371194
338,2024-07-09,17.108333333333334,15.35,15.7875,185464.835,16.081944444444446,True,7,1,2024,338,188776.0095652174,181939.2913043478,12.13062057432605,12.148316456638877,12.111428346152174
339,2024-07-10,17.662499999999998,16.616666666666667,17.89166666666667,185488.85749999998,17.39027777777778,True,7,2,2024,339,185464.835,188776.0095652174,12.130750091840065,12.13062057432605,12.148316456638877
340,2024-07-11,18.679166666666667,15.466666666666667,19.504166666666666,192862.0325,17.883333333333336,True,7,3,2024,340,185488.85749999998,185464.835,12.169730354741603,12.130750091840065,12.13062057432605
341,2024-07-12,18.6,17.017391304347825,18.18695652173913,189348.15130434782,17.934782608695652,True,7,4,2024,341,192862.0325,185488.85749999998,12.151342669904132,12.169730354741603,12.130750091840065
342,2024-07-13,20.150000000000002,17.791666666666668,19.325,176159.475,19.08888888888889,False,7,5,2024,342,189348.15130434782,192862.0325,12.079144971706834,12.151342669904132,12.169730354741603
343,2024-07-14,19.429166666666667,15.733333333333334,19.675,177453.8,18.27916666666667,False,7,6,2024,343,176159.475,189348.15130434782,12.086465572328308,12.079144971706834,12.151342669904132
344,2024-07-15,18.629166666666666,17.712500000000002,17.537499999999998,184422.87,17.959722222222222,True,7,0,2024,344,177453.8,176159.475,12.12498660627548,12.086465572328308,12.079144971706834
345,2024-07-16,19.358333333333334,18.587500000000002,18.358333333333334,186712.60499999998,18.76805555555556,True,7,1,2024,345,184422.87,177453.8,12.13732584198031,12.12498660627548,12.086465572328308
346,2024-07-17,20.854166666666668,18.683333333333334,19.916666666666668,186828.98500000002,19.818055555555556,True,7,2,2024,346,186712.60499999998,184422.87,12.137948958692778,12.13732584198031,12.12498660627548
347,2024-07-18,18.941666666666666,20.1875,17.916666666666668,188136.59,19.01527777777778,True,7,3,2024,347,186828.98500000002,186712.60499999998,12.144923520561006,12.137948958692778,12.13732584198031
348,2024-07-19,18.329166666666666,19.008333333333333,16.966666666666665,184608.0075,18.101388888888888,True,7,4,2024,348,188136.59,186828.98500000002,12.12598997768324,12.144923520561006,12.137948958692778
349,2024-07-20,18.420833333333334,20.070833333333333,17.150000000000002,178074.6975,18.54722222222222,False,7,5,2024,349,184608.0075,188136.59,12.089958390122664,12.12598997768324,12.144923520561006
350,2024-07-21,19.333333333333332,20.041666666666668,18.466666666666665,174931.53166666668,19.280555555555555,False,7,6,2024,350,178074.6975,184608.0075,12.072149928729285,12.089958390122664,12.12598997768324
351,2024-07-22,20.745833333333334,21.095833333333335,21.59166666666667,185540.5525,21.144444444444446,True,7,0,2024,351,174931.53166666668,178074.6975,12.131028748997375,12.072149928729285,12.089958390122664
352,2024-07-23,21.97083333333333,21.97083333333333,21.933333333333334,186558.585,21.958333333333332,True,7,1,2024,352,185540.5525,174931.53166666668,12.136500597424249,12.131028748997375,12.072149928729285
353,2024-07-24,21.829166666666666,22.683333333333334,20.470833333333335,185530.5725,21.66111111111111,True,7,2,2024,353,186558.585,185540.5525,12.130974958770487,12.136500597424249,12.131028748997375
354,2024-07-25,22.13333333333333,22.491666666666664,19.841666666666665,188215.395,21.488888888888884,True,7,3,2024,354,185530.5725,186558.585,12.145342304063114,12.130974958770487,12.136500597424249
355,2024-07-26,22.083333333333332,22.77916666666667,20.854166666666668,189843.6175,21.905555555555555,True,7,4,2024,355,188215.395,185530.5725,12.15395594644853,12.145342304063114,12.130974958770487
356,2024-07-27,21.175,21.770833333333332,20.6875,179655.17,21.211111111111112,False,7,5,2024,356,189843.6175,188215.395,12.098794570307374,12.15395594644853,12.145342304063114
357,2024-07-28,21.156521739130437,18.678260869565218,19.369565217391305,177331.40086956523,19.734782608695653,False,7,6,2024,357,179655.17,189843.6175,12.085775582244219,12.098794570307374,12.15395594644853
358,2024-07-29,21.525000000000002,17.741666666666667,19.208333333333332,189973.4575,19.491666666666664,True,7,0,2024,358,177331.40086956523,179655.17,12.154639644015615,12.085775582244219,12.098794570307374
359,2024-07-30,20.533333333333335,15.933333333333332,17.795833333333334,188491.6975,18.087500000000002,True,7,1,2024,359,189973.4575,177331.40086956523,12.14680923980735,12.154639644015615,12.085775582244219
360,2024-07-31,18.520833333333332,14.125,16.375,192154.01499999998,16.340277777777775,True,7,2,2024,360,188491.6975,189973.4575,12.1660524909087,12.14680923980735,12.154639644015615
361,2024-08-01,17.829166666666666,14.816666666666668,16.2,189344.3625,16.281944444444445,True,8,3,2024,361,192154.01499999998,188491.6975,12.151322659979405,12.1660524909087,12.14680923980735
362,2024-08-02,17.7375,16.941666666666666,16.479166666666668,188338.94583333333,17.052777777777777,True,8,4,2024,362,189344.3625,192154.01499999998,12.145998521901387,12.151322659979405,12.1660524909087
363,2024-08-03,18.120833333333334,18.216666666666665,16.825,179412.78,17.72083333333333,False,8,5,2024,363,188338.94583333333,189344.3625,12.09744446352776,12.145998521901387,12.151322659979405
364,2024-08-04,17.775000000000002,18.020833333333332,17.933333333333334,177359.785,17.909722222222225,False,8,6,2024,364,179412.78,188338.94583333333,12.085935632065732,12.09744446352776,12.145998521901387
365,2024-08-05,17.945833333333333,18.516666666666666,18.270833333333332,191514.93,18.244444444444444,True,8,0,2024,365,177359.785,179412.78,12.16272104801032,12.085935632065732,12.09744446352776
366,2024-08-06,18.945833333333333,18.191666666666666,19.433333333333334,192546.8925,18.856944444444448,True,8,1,2024,366,191514.93,177359.785,12.168095000447543,12.16272104801032,12.085935632065732
367,2024-08-07,18.483333333333334,17.283333333333335,19.099999999999998,194289.095,18.288888888888888,True,8,2,2024,367,192546.8925,191514.93,12.177102509240825,12.168095000447543,12.16272104801032
368,2024-08-08,19.441666666666666,17.258333333333333,20.287499999999998,196676.03499999997,18.995833333333334,True,8,3,2024,368,194289.095,192546.8925,12.189313161672473,12.177102509240825,12.168095000447543
369,2024-08-09,21.208695652173912,19.004347826086956,19.656521739130437,196926.7747826087,19.956521739130437,True,8,4,2024,369,196676.03499999997,194289.095,12.190587237010835,12.189313161672473,12.177102509240825
370,2024-08-10,19.7,19.116666666666667,17.208333333333332,188102.305,18.674999999999997,False,8,5,2024,370,196926.7747826087,196676.03499999997,12.14474126933419,12.190587237010835,12.189313161672473
371,2024-08-11,17.354166666666668,16.941666666666666,15.895833333333334,182522.8925,16.730555555555558,False,8,6,2024,371,188102.305,196926.7747826087,12.114630882494115,12.14474126933419,12.190587237010835
372,2024-08-12,15.116666666666667,18.308333333333334,14.362499999999999,195679.155,15.929166666666665,True,8,0,2024,372,182522.8925,188102.305,12.18423163263694,12.114630882494115,12.14474126933419
373,2024-08-13,18.287499999999998,18.716666666666665,17.391666666666666,196267.0925,18.131944444444443,True,8,1,2024,373,195679.155,182522.8925,12.18723172739346,12.18423163263694,12.114630882494115
374,2024-08-14,19.083333333333332,19.058333333333334,17.662499999999998,195418.0925,18.601388888888888,True,8,2,2024,374,196267.0925,195679.155,12.182896606423165,12.18723172739346,12.18423163263694
375,2024-08-15,19.233333333333334,18.870833333333334,19.441666666666666,201412.51,19.181944444444444,True,8,3,2024,375,195418.0925,196267.0925,12.213110372531174,12.182896606423165,12.18723172739346
376,2024-08-16,19.916666666666668,17.204166666666666,18.766666666666666,200428.77666666667,18.629166666666666,True,8,4,2024,376,201412.51,195418.0925,12.20821423402496,12.213110372531174,12.182896606423165
377,2024-08-17,19.808333333333334,15.541666666666666,17.958333333333332,183042.7575,17.769444444444446,False,8,5,2024,377,200428.77666666667,201412.51,12.117475052073205,12.20821423402496,12.213110372531174
378,2024-08-18,17.6375,15.883333333333333,17.0,181933.4475,16.840277777777775,False,8,6,2024,378,183042.7575,200428.77666666667,12.111396226107306,12.117475052073205,12.20821423402496
379,2024-08-19,18.729166666666668,13.733333333333334,16.320833333333333,197538.59999999998,16.261111111111113,True,8,0,2024,379,181933.4475,183042.7575,12.193689287264785,12.111396226107306,12.117475052073205
380,2024-08-20,16.2625,12.9375,16.400000000000002,199052.45,15.200000000000001,True,8,1,2024,380,197538.59999999998,181933.4475,12.201323636817925,12.193689287264785,12.111396226107306
381,2024-08-21,18.986363636363635,16.509090909090908,17.363636363636363,202238.79545454547,17.61969696969697,True,8,2,2024,381,199052.45,197538.59999999998,12.217204433903042,12.201323636817925,12.193689287264785
382,2024-08-22,19.641666666666666,17.375,18.629166666666666,201772.38,18.54861111111111,True,8,3,2024,382,202238.79545454547,199052.45,12.214895509348018,12.217204433903042,12.201323636817925
383,2024-08-23,17.429166666666667,17.395833333333332,16.95,199951.39999999997,17.258333333333336,True,8,4,2024,383,201772.38,202238.79545454547,12.205829616000889,12.214895509348018,12.217204433903042
384,2024-08-24,18.054166666666667,15.529166666666667,17.183333333333334,190113.47,16.92222222222222,False,8,5,2024,384,199951.39999999997,201772.38,12.1553763834097,12.205829616000889,12.214895509348018
385,2024-08-25,19.279166666666665,12.658333333333333,17.904166666666665,187955.615,16.61388888888889,False,8,6,2024,385,190113.47,199951.39999999997,12.143961123512822,12.1553763834097,12.205829616000889
386,2024-08-26,17.620833333333334,14.658333333333333,16.23333333333333,203388.32499999995,16.170833333333334,True,8,0,2024,386,187955.615,190113.47,12.222872361735826,12.143961123512822,12.1553763834097
387,2024-08-27,17.47391304347826,13.73913043478261,16.23478260869565,203083.7895652174,15.815942028985505,True,8,1,2024,387,203388.32499999995,187955.615,12.221373929342306,12.222872361735826,12.143961123512822
388,2024-08-28,17.434782608695652,12.31304347826087,16.56086956521739,201125.49130434787,15.43623188405797,True,8,2,2024,388,203083.7895652174,203388.32499999995,12.211684327072797,12.221373929342306,12.222872361735826
389,2024-08-29,17.599999999999998,15.691666666666668,17.55,202188.6875,16.947222222222223,True,8,3,2024,389,201125.49130434787,203083.7895652174,12.216956636921315,12.211684327072797,12.221373929342306
390,2024-08-30,20.091666666666665,16.270833333333332,19.224999999999998,204956.7625,18.529166666666665,True,8,4,2024,390,202188.6875,201125.49130434787,12.23055432124078,12.216956636921315,12.211684327072797
391,2024-08-31,17.52173913043478,16.356521739130436,15.334782608695651,192113.58000000002,16.40434782608696,False,8,5,2024,391,204956.7625,202188.6875,12.165842038605797,12.23055432124078,12.216956636921315
